operational_view_date,user_uuid,customer_city,customer_country,order_uuid,parent_order_uuid,platform,fx_rate_loc_to_usd_fxn,list_price_operational,deal_discount_operational,gross_bookings_operational,margin_1_operational,vfm_operational,incentive_promo_code,last_status
2023-05-04,f4006ce1-a385-404f-8030-71fc252bb616,Manchester,GB,277a56c1-ebd9-4a51-9b80-a269e17f0048,277a56c1-ebd9-4a51-9b80-a269e17f0048,web,1.27,27.91,0.0,-27.91,-9.66,-6.27,,refunded
2023-05-06,450fa25a-cfb8-420e-91b1-97ee3faedad3,Madrid,ES,65145255-7f37-4fe0-9284-a5eff71f77f4,65145255-7f37-4fe0-9284-a5eff71f77f4,app,1.08,206.34,0.0,206.34,58.03,42.8,,redeemed
2023-05-08,3128b8a3-18e3-407f-b19f-1dba78f93791,Milan,IT,d214a96c-1233-4dc0-a5d8-16ef361b5110,d214a96c-1233-4dc0-a5d8-16ef361b5110,app,1.08,124.31,0.0,124.31,34.76,27.25,,unredeemed
2023-05-10,29e697df-2fa6-46b1-851e-25c89d233a1f,Milan,IT,246a96a6-71f6-4be4-a46e-43869666e687,ddf0b816-1a03-4c22-8db7-b5d63a16adf5,app,1.08,228.57,0.0,228.57,62.38,66.36,,redeemed
2023-05-11,ad0f084b-0053-4b8d-a352-96a11da0d54b,Lyon,FR,dcfe7b66-a541-4a94-bbb4-05fe1c30ad40,dcfe7b66-a541-4a94-bbb4-05fe1c30ad40,app,1.08,114.5,0.0,114.5,36.15,29.08,,redeemed
2023-05-12,517383a5-8d1c-45e8-be37-6cea8421d601,Los Angeles,US,ed221367-e400-4f3e-8d85-48a4043ed6a0,d982f899-6ca6-45b2-9a32-9438b2ab621b,web,1.0,118.13,0.0,118.13,34.24,28.02,,redeemed
2023-05-13,b63729c3-2783-4eb7-9af0-6e92662b5fbf,Naples,IT,5e2cf4e2-9f29-4b9f-aed9-f6a52abf7ef3,5e2cf4e2-9f29-4b9f-aed9-f6a52abf7ef3,web,1.08,51.2,0.0,51.2,19.25,9.97,,redeemed
2023-05-16,a0d1a7a7-ac5e-4c63-a2b1-91d262b8da08,Chicago,US,f01cf5dd-dca3-41cc-b139-103e99633ba7,f01cf5dd-dca3-41cc-b139-103e99633ba7,touch,1.0,266.33,38.62,227.71,64.81,51.44,PROMO98,redeemed
2023-05-17,b8e652f5-4586-4d10-8900-83e705f3ee89,Manchester,GB,29ebcf61-3fdd-4a01-b5ae-dc5d397ff94b,29ebcf61-3fdd-4a01-b5ae-dc5d397ff94b,web,1.27,278.23,0.0,278.23,67.15,71.07,,redeemed
2023-05-23,4f575983-f9f3-4489-b47c-25f61e526323,Berlin,DE,580d1c51-e39b-4409-9735-fb10703493b8,580d1c51-e39b-4409-9735-fb10703493b8,web,1.08,64.9,0.0,64.9,21.27,14.48,,redeemed
2023-05-25,9cb0fdf6-2ee7-4725-982c-032fc031fbcf,Valencia,ES,22bfe278-70f0-4f25-8a24-b16193054753,22bfe278-70f0-4f25-8a24-b16193054753,touch,1.08,153.4,0.0,153.4,41.73,34.32,,redeemed
2023-05-25,f4b1dcde-ea2b-44c0-88b7-5a0805094fd4,Munich,DE,92877e4d-5ac9-4fa3-ab56-77ff22e3a577,92877e4d-5ac9-4fa3-ab56-77ff22e3a577,web,1.08,228.99,0.0,228.99,81.47,48.53,,unredeemed
2023-05-25,858c41d6-98d6-456e-806d-b659fddf8e20,Marseille,FR,4187ba04-32e5-4bbe-8475-d416d011efd4,4187ba04-32e5-4bbe-8475-d416d011efd4,web,1.08,17.0,0.0,17.0,5.76,3.61,,redeemed
2023-05-25,4ff51227-2423-4f1a-bc2d-f83aa983ac21,Los Angeles,US,a68a6b9a-4c58-4c35-a34f-b524caa59ec7,a68a6b9a-4c58-4c35-a34f-b524caa59ec7,app,1.0,78.19,0.0,78.19,19.56,14.45,,unredeemed
2023-05-25,fee0bb48-7467-4571-bc4e-921b61a8864c,Milan,IT,7955e6d5-8271-459e-942d-8d5b3d8edb50,151a37c0-6082-4068-b403-57f2de0fdc5b,touch,1.08,170.85,0.0,170.85,60.93,48.17,,redeemed
2023-05-28,0ad0df8a-e2f2-4ca4-b211-5dc4c7b24fd8,Madrid,ES,0bf931d0-b9a7-45ab-8c81-fa4127789de2,0bf931d0-b9a7-45ab-8c81-fa4127789de2,app,1.08,64.28,0.0,64.28,22.47,15.83,,unredeemed
2023-06-01,c5997e8f-3b53-4a78-ade6-a5e660ef9b5b,Birmingham,GB,f6da119f-a2cc-4dbe-8de4-b5560465aaad,f6da119f-a2cc-4dbe-8de4-b5560465aaad,app,1.27,119.62,0.0,119.62,39.12,31.8,,expired
2023-06-04,b91a5a99-3fe9-45e4-98a7-e379f61d7a67,Leeds,GB,2fc05109-4c0d-4332-ac02-c8182690a970,668be715-006e-4932-b5c6-4cb14214ec09,web,1.27,196.48,0.0,196.48,65.48,43.82,,redeemed
2023-06-04,fc411c23-dbf8-46f9-8338-36c3bba6349b,Valencia,ES,82d784b6-b09a-4ebf-9739-43783e389489,82d784b6-b09a-4ebf-9739-43783e389489,app,1.08,191.86,0.0,191.86,57.06,51.36,,redeemed
2023-06-11,1851f014-fb8f-44e0-8d4d-0cc363edbeab,Barcelona,ES,50ace13e-5210-4e4a-b146-ef842f4d94c1,50ace13e-5210-4e4a-b146-ef842f4d94c1,web,1.08,15.79,0.0,15.79,5.42,4.37,,redeemed
2023-06-11,f0295852-527a-49af-b02e-3830584b3d72,New York,US,bc181873-e36f-4a75-af8f-1bbd50e2e385,9141694d-b27f-40cd-8d69-62d15c5692e4,touch,1.0,85.17,0.0,85.17,27.54,15.59,,redeemed
2023-06-14,fc411c23-dbf8-46f9-8338-36c3bba6349b,Valencia,ES,2ccc4aad-fdf4-4597-a793-995aec9a61c1,2ccc4aad-fdf4-4597-a793-995aec9a61c1,app,1.08,53.23,0.0,53.23,14.22,8.76,,redeemed
2023-06-14,904d7f85-0a50-4903-b561-328c081e431f,Los Angeles,US,8f7b5214-00da-453c-8c90-96353fe12dda,7088e53e-f0bc-4d29-ae5f-afc979fdd236,web,1.0,97.89,0.0,97.89,23.37,17.57,,redeemed
2023-06-15,fee0bb48-7467-4571-bc4e-921b61a8864c,Milan,IT,e4c0d4b1-8894-4c5a-aa8e-e2f0f999c92f,6d333ae2-667f-45c5-837c-9d8c0d9caee8,app,1.08,114.16,0.0,114.16,30.34,26.7,,redeemed
2023-06-20,cda005dd-6974-4afd-953b-2ba0e6c30ca8,Phoenix,US,eeb5d7dd-5f94-426b-ace5-279169356939,6f5a3e37-029e-4805-91d6-339f63296245,app,1.0,151.16,0.0,151.16,46.04,31.02,,redeemed
2023-06-22,f6b37fb9-9899-41fa-a462-3312e82f6202,Barcelona,ES,e7d8f53e-51d1-42fc-8d48-d03ce8fccf97,e7d8f53e-51d1-42fc-8d48-d03ce8fccf97,touch,1.08,187.22,34.62,152.6,43.46,33.11,PROMO40,unredeemed
2023-06-23,50ed3660-b7a6-4520-b9cf-b91a78024873,Phoenix,US,7d542776-66ac-4912-9a05-c33534d6b3a2,e39e8602-2c8f-4942-a8d1-510ecf83a671,web,1.0,105.02,34.85,70.17,22.08,18.55,PROMO33,redeemed
2023-06-26,dbf6a500-8db6-4bf7-bb83-2c9bc0d60d47,Chicago,US,058e7bfc-66a1-484e-850a-cd36c9f244aa,4c0a28ec-180c-44e7-b73e-dd02c59f6f7c,web,1.0,64.72,0.0,64.72,23.19,18.83,,redeemed
2023-06-26,92850562-9802-4ccb-acfc-f7d169d6711c,Chicago,US,ffae0538-5d7e-4987-b253-729c0d3189cf,ffae0538-5d7e-4987-b253-729c0d3189cf,app,1.0,89.11,9.81,79.3,18.77,15.9,PROMO99,redeemed
2023-06-27,79893be2-dd11-4f75-b68c-26c6a0ef4639,Houston,US,3b2c833d-48eb-4eee-9a7d-89381f76a39a,3b2c833d-48eb-4eee-9a7d-89381f76a39a,app,1.0,42.91,0.0,42.91,14.48,12.88,,redeemed
2023-06-28,2fe6c97c-6001-49b1-9247-354cad0e340e,Rome,IT,90056ce4-57c3-43d4-903f-897f659befef,9e4b7b56-8d8d-4e3f-a49d-291bc3282add,app,1.08,78.94,0.0,78.94,25.96,20.23,,redeemed
2023-06-29,a2c52a76-5a91-4baa-84be-416be7db989c,Paris,FR,c48e5cbd-533b-48cf-8b44-2a51f5f96bea,c48e5cbd-533b-48cf-8b44-2a51f5f96bea,app,1.08,156.67,0.0,156.67,44.88,34.89,,unredeemed
2023-06-29,f5d207a6-ca37-4e20-bff8-7c2d5a4767a5,Manchester,GB,2374464b-d892-4aee-a9a5-410c1b67892d,380e994b-e8c3-4900-a743-8528a1c3fce3,app,1.27,267.9,0.0,267.9,91.82,66.75,,redeemed
